 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
20:20 12.12.2019 	 2,32 	 3,16 	 3,19 	 5 	 8 	 22 	 989 	 -3,3 	  
20:10 12.12.2019 	 2,41 	 3,14 	 3,16 	 4 	 6 	 38 	 989 	 -3,6 	  
20:00 12.12.2019 	 2,5 	 3,27 	 3,3 	 5 	 7 	 23 	 989 	 -3,2 	  
19:50 12.12.2019 	 2,58 	 3,52 	 3,55 	 6 	 10 	 15 	 989 	 -3,2 	  
19:40 12.12.2019 	 2,66 	 3,39 	 3,41 	 7 	 10 	 8 	 989 	 -2,9 	  
19:30 12.12.2019 	 2,73 	 3,56 	 3,58 	 7 	 10 	 6 	 989 	 -2,7 	  
19:20 12.12.2019 	 2,79 	 3,59 	 3,62 	 7 	 10 	 7 	 989 	 -2,8 	  
19:10 12.12.2019 	 2,85 	 3,59 	 3,61 	 6 	 8 	 8 	 988 	 -2,9 	  
19:00 12.12.2019 	 2,89 	 3,8 	 3,82 	 6 	 8 	 11 	 988 	 -3,1 	  
18:50 12.12.2019 	 2,94 	 3,69 	 3,72 	 6 	 9 	 15 	 988 	 -3,2 	  
18:40 12.12.2019 	 2,96 	 3,71 	 3,74 	 7 	 9 	 9 	 988 	 -2,9 	  
18:30 12.12.2019 	 2,98 	 3,81 	 3,84 	 7 	 9 	 9 	 988 	 -3,3 	  
18:20 12.12.2019 	 3 	 3,78 	 3,81 	 6 	 8 	 14 	 988 	 -3,2 	  
18:10 12.12.2019 	 3,01 	 3,85 	 3,87 	 7 	 9 	 9 	 988 	 -3 	  
18:00 12.12.2019 	 3,01 	 3,81 	 3,83 	 7 	 10 	 11 	 988 	 -3,1 	  
17:50 12.12.2019 	 2,99 	 3,81 	 3,83 	 7 	 10 	 9 	 988 	 -3,1 	  
17:40 12.12.2019 	 2,98 	 3,71 	 3,73 	 6 	 9 	 12 	 988 	 -3,3 	  
17:30 12.12.2019 	 2,94 	 3,78 	 3,81 	 6 	 8 	 12 	 988 	 -3,4 	  
17:20 12.12.2019 	 2,91 	 3,68 	 3,7 	 6 	 9 	 10 	 988 	 -3,4 	  
17:10 12.12.2019 	 2,86 	 3,49 	 3,51 	 6 	 9 	 12 	 988 	 -3,7 	  
17:00 12.12.2019 	 2,81 	 3,64 	 3,66 	 7 	 10 	 11 	 988 	 -3,6 	  
16:50 12.12.2019 	 2,74 	 3,49 	 3,52 	 8 	 10 	 10 	 987 	 -3,4 	  
16:40 12.12.2019 	 2,68 	 3,31 	 3,34 	 8 	 10 	 10 	 987 	 -3,3 	  
16:30 12.12.2019 	 2,6 	 3,38 	 3,41 	 8 	 11 	 10 	 987 	 -3,2 	  
16:20 12.12.2019 	 2,52 	 3,28 	 3,3 	 8 	 10 	 10 	 987 	 -3,5 	  
16:10 12.12.2019 	 2,43 	 3,13 	 3,16 	 8 	 10 	 11 	 987 	 -3,4 	  
16:00 12.12.2019 	 2,34 	 3,04 	 3,06 	 8 	 11 	 10 	 987 	 -3,3 	  
15:50 12.12.2019 	 2,23 	 3,06 	 3,08 	 8 	 11 	 9 	 987 	 -3,3 	  
15:40 12.12.2019 	 2,14 	 2,82 	 2,84 	 8 	 11 	 10 	 987 	 -3,3 	  
15:30 12.12.2019 	 2,02 	 2,75 	 2,77 	 8 	 11 	 7 	 987 	 -3,3 	  
15:20 12.12.2019 	 1,92 	 2,65 	 2,67 	 9 	 11 	 7 	 987 	 -3,4 	  
15:10 12.12.2019 	 1,81 	 2,54 	 2,56 	 9 	 11 	 7 	 987 	 -3,3 	  
15:00 12.12.2019 	 1,7 	 2,43 	 2,45 	 8 	 11 	 6 	 987 	 -3,1 	  
14:50 12.12.2019 	 1,58 	 2,33 	 2,36 	 8 	 11 	 5 	 987 	 -3 	  
14:40 12.12.2019 	 1,47 	 2,14 	 2,16 	 9 	 12 	 4 	 987 	 -2,9 	  
14:30 12.12.2019 	 1,37 	 2,16 	 2,18 	 9 	 12 	 5 	 987 	 -2,9 	  
14:20 12.12.2019 	 1,26 	 1,96 	 1,98 	 9 	 12 	 4 	 987 	 -2,9 	  
14:10 12.12.2019 	 1,16 	 1,98 	 1,99 	 9 	 12 	 4 	 987 	 -2,9 	  
14:00 12.12.2019 	 1,06 	 1,84 	 1,86 	 9 	 12 	 6 	 987 	 -3 	  
13:50 12.12.2019 	 0,96 	 1,72 	 1,74 	 9 	 12 	 2 	 987 	 -2,9 	  
13:40 12.12.2019 	 0,87 	 1,68 	 1,7 	 8 	 11 	 2 	 987 	 -3,2 	  
13:30 12.12.2019 	 0,79 	 1,51 	 1,53 	 8 	 11 	 1 	 987 	 -3,2 	  
13:20 12.12.2019 	 0,72 	 1,55 	 1,57 	 8 	 10 	 6 	 987 	 -3,2 	  
13:10 12.12.2019 	 0,66 	 1,41 	 1,43 	 8 	 11 	 6 	 987 	 -3,3 	  
13:00 12.12.2019 	 0,6 	 1,34 	 1,35 	 8 	 11 	 9 	 986 	 -3,4 	  
12:50 12.12.2019 	 0,55 	 1,4 	 1,42 	 8 	 11 	 12 	 986 	 -3,4 	  
12:40 12.12.2019 	 0,51 	 1,24 	 1,26 	 8 	 11 	 9 	 986 	 -3,7 	  
12:30 12.12.2019 	 0,48 	 1,27 	 1,28 	 7 	 11 	 12 	 986 	 -3,7 	  
12:20 12.12.2019 	 0,46 	 1,32 	 1,33 	 7 	 10 	 12 	 986 	 -3,9 	  
12:10 12.12.2019 	 0,46 	 1,21 	 1,23 	 7 	 10 	 11 	 986 	 -3,7 	  
12:00 12.12.2019 	 0,46 	 1,35 	 1,37 	 7 	 10 	 11 	 986 	 -4 	  
11:50 12.12.2019 	 0,47 	 1,29 	 1,3 	 8 	 11 	 10 	 987 	 -4 	  
11:40 12.12.2019 	 0,5 	 1,24 	 1,26 	 8 	 11 	 9 	 987 	 -4,1 	  
11:30 12.12.2019 	 0,54 	 1,39 	 1,41 	 8 	 11 	 8 	 987 	 -4,2 	  
11:20 12.12.2019 	 0,58 	 1,37 	 1,39 	 9 	 11 	 7 	 987 	 -4 	  
11:10 12.12.2019 	 0,63 	 1,35 	 1,37 	 8 	 11 	 11 	 986 	 -4,2 	  
11:00 12.12.2019 	 0,7 	 1,55 	 1,57 	 7 	 10 	 15 	 987 	 -4,3 	  
10:50 12.12.2019 	 0,77 	 1,5 	 1,52 	 6 	 10 	 19 	 987 	 -3,8 	  
10:40 12.12.2019 	 0,84 	 1,62 	 1,63 	 6 	 9 	 15 	 987 	 -3,7 	  
10:30 12.12.2019 	 0,93 	 1,73 	 1,74 	 6 	 9 	 14 	 987 	 -3,5 	  
10:20 12.12.2019 	 1,02 	 1,79 	 1,81 	 7 	 10 	 13 	 986 	 -3,7 	  
10:10 12.12.2019 	 1,12 	 1,89 	 1,91 	 8 	 11 	 8 	 987 	 -3,3 	  
10:00 12.12.2019 	 1,22 	 2,02 	 2,04 	 8 	 12 	 8 	 987 	 -3 	  
09:50 12.12.2019 	 1,33 	 2,09 	 2,11 	 8 	 11 	 6 	 987 	 -2,9 	  
09:40 12.12.2019 	 1,44 	 2,19 	 2,21 	 7 	 9 	 5 	 987 	 -3,5 	  
09:30 12.12.2019 	 1,55 	 2,36 	 2,38 	 7 	 10 	 7 	 987 	 -3,7 	  
09:20 12.12.2019 	 1,66 	 2,4 	 2,43 	 8 	 10 	 9 	 987 	 -3,4 	  
09:10 12.12.2019 	 1,78 	 2,61 	 2,63 	 7 	 9 	 8 	 987 	 -3,1 	  
09:00 12.12.2019 	 1,9 	 2,58 	 2,61 	 7 	 9 	 7 	 987 	 -3,1 	  
08:50 12.12.2019 	 2,01 	 2,92 	 2,94 	 6 	 8 	 11 	 987 	 -3,3 	  
08:40 12.12.2019 	 2,12 	 2,93 	 2,95 	 7 	 10 	 9 	 987 	 -3,4 	  
08:30 12.12.2019 	 2,23 	 3 	 3,02 	 8 	 11 	 10 	 987 	 -3,5 	  
08:20 12.12.2019 	 2,34 	 3,18 	 3,2 	 7 	 10 	 9 	 987 	 -3,2 	  
08:10 12.12.2019 	 2,44 	 3,3 	 3,32 	 7 	 10 	 8 	 987 	 -3,4 	  
08:00 12.12.2019 	 2,54 	 3,31 	 3,33 	 7 	 10 	 8 	 987 	 -3,3 	  
07:50 12.12.2019 	 2,63 	 3,46 	 3,49 	 6 	 8 	 9 	 987 	 -3,4 	  
07:40 12.12.2019 	 2,73 	 3,57 	 3,6 	 6 	 10 	 10 	 987 	 -3,4 	  
07:30 12.12.2019 	 2,81 	 3,64 	 3,67 	 7 	 9 	 10 	 987 	 -3,2 	  
07:20 12.12.2019 	 2,89 	 3,65 	 3,68 	 7 	 9 	 7 	 987 	 -2,9 	  
07:10 12.12.2019 	 2,96 	 3,76 	 3,78 	 7 	 10 	 10 	 987 	 -2,8 	  
07:00 12.12.2019 	 3,02 	 3,8 	 3,83 	 7 	 10 	 12 	 987 	 -3 	  
06:50 12.12.2019 	 3,08 	 3,83 	 3,86 	 7 	 11 	 16 	 987 	 -3,2 	  
06:40 12.12.2019 	 3,13 	 3,91 	 3,94 	 6 	 10 	 17 	 987 	 -3,1 	  
06:30 12.12.2019 	 3,17 	 3,9 	 3,92 	 6 	 9 	 18 	 987 	 -3,1 	  
06:20 12.12.2019 	 3,2 	 3,95 	 3,97 	 7 	 10 	 16 	 987 	 -2,9 	  
06:10 12.12.2019 	 3,22 	 4,03 	 4,05 	 5 	 8 	 23 	 987 	 -2,3 	  
06:00 12.12.2019 	 3,23 	 4,02 	 4,05 	 6 	 10 	 16 	 987 	 -3,1 	  
05:50 12.12.2019 	 3,24 	 3,97 	 3,99 	 6 	 10 	 25 	 987 	 -2,4 	  
05:40 12.12.2019 	 3,23 	 4 	 4,03 	 5 	 8 	 21 	 987 	 -2,7 	  
05:30 12.12.2019 	 3,22 	 3,96 	 3,99 	 7 	 9 	 36 	 987 	 -1,8 	  
05:20 12.12.2019 	 3,19 	 3,99 	 4,01 	 6 	 9 	 48 	 987 	 -1,1 	  
05:10 12.12.2019 	 3,16 	 3,87 	 3,89 	 3 	 6 	 40 	 987 	 -2 	  
05:00 12.12.2019 	 3,12 	 3,88 	 3,9 	 4 	 7 	 22 	 987 	 -2,4 	  
04:50 12.12.2019 	 3,07 	 3,81 	 3,84 	 4 	 7 	 19 	 987 	 -2,7 	  
04:40 12.12.2019 	 3,02 	 3,65 	 3,68 	 2 	 6 	 1 	 987 	 -2,9 	  
04:30 12.12.2019 	 2,94 	 3,63 	 3,66 	 1 	 3 	 328 	 987 	 -2,6 	  
04:20 12.12.2019 	 2,87 	 3,59 	 3,61 	 1 	 3 	 211 	 987 	 -2,3 	  
04:10 12.12.2019 	 2,79 	 3,4 	 3,43 	 1 	 3 	 188 	 987 	 -2,3 	  
04:00 12.12.2019 	 2,7 	 3,37 	 3,39 	 2 	 4 	 10 	 987 	 -2,5 	  
03:50 12.12.2019 	 2,61 	 3,38 	 3,4 	 3 	 7 	 3 	 987 	 -2,3 	  
03:40 12.12.2019 	 2,5 	 3,1 	 3,12 	 2 	 6 	 28 	 987 	 -2,3 	  
03:30 12.12.2019 	 2,4 	 3,1 	 3,12 	 3 	 8 	 15 	 987 	 -2,2 	  
03:20 12.12.2019 	 2,29 	 2,95 	 2,97 	 4 	 7 	 11 	 987 	 -2,1 	  
03:10 12.12.2019 	 2,18 	 2,8 	 2,82 	 3 	 6 	 21 	 987 	 -2,5 	  
03:00 12.12.2019 	 2,06 	 2,72 	 2,74 	 3 	 6 	 46 	 987 	 -2,1 	  
02:50 12.12.2019 	 1,94 	 2,67 	 2,69 	 5 	 8 	 12 	 987 	 -2,4 	  
02:40 12.12.2019 	 1,82 	 2,42 	 2,44 	 6 	 8 	 7 	 987 	 -2,4 	  
02:30 12.12.2019 	 1,7 	 2,38 	 2,4 	 6 	 8 	 5 	 987 	 -2,4 	  
02:20 12.12.2019 	 1,58 	 2,19 	 2,21 	 6 	 8 	 2 	 987 	 -2,1 	  
02:10 12.12.2019 	 1,47 	 2,17 	 2,19 	 5 	 7 	 353 	 987 	 -2,1 	  
02:00 12.12.2019 	 1,35 	 2,02 	 2,04 	 4 	 8 	 6 	 987 	 -1,9 	  
01:50 12.12.2019 	 1,24 	 1,9 	 1,92 	 4 	 5 	 13 	 987 	 -2,1 	  
01:40 12.12.2019 	 1,14 	 1,76 	 1,78 	 4 	 7 	 13 	 987 	 -1,9 	  
01:30 12.12.2019 	 1,03 	 1,71 	 1,73 	 4 	 6 	 359 	 987 	 -1,7 	  
01:20 12.12.2019 	 0,94 	 1,54 	 1,56 	 4 	 7 	 2 	 987 	 -2 	  
01:10 12.12.2019 	 0,85 	 1,53 	 1,55 	 2 	 4 	 40 	 987 	 -1,9 	  
01:00 12.12.2019 	 0,77 	 1,44 	 1,46 	 4 	 8 	 14 	 987 	 -2 	  
00:50 12.12.2019 	 0,7 	 1,34 	 1,36 	 6 	 8 	 7 	 987 	 -1,6 	  
00:40 12.12.2019 	 0,63 	 1,32 	 1,33 	 7 	 13 	 15 	 987 	 -1,3 	  
00:30 12.12.2019 	 0,58 	 1,26 	 1,27 	 9 	 14 	 14 	 987 	 -0,9 	  
00:20 12.12.2019 	 0,53 	 1,25 	 1,27 	 9 	 15 	 14 	 987 	 -0,9 	  
00:10 12.12.2019 	 0,5 	 1,17 	 1,18 	 8 	 13 	 14 	 987 	 -1 	  
00:00 12.12.2019 	 0,47 	 1,17 	 1,18 	 11 	 18 	 9 	 987 	 -0,9 	  
23:50 11.12.2019 	 0,46 	 1,13 	 1,15 	 12 	 18 	 8 	 987 	 -0,8 	  
23:40 11.12.2019 	 0,45 	 1,16 	 1,17 	 11 	 16 	 6 	 987 	 -0,6 	  
23:30 11.12.2019 	 0,46 	 1,16 	 1,17 	 11 	 17 	 7 	 987 	 -0,7 	  
23:20 11.12.2019 	 0,47 	 1,11 	 1,12 	 11 	 15 	 7 	 987 	 -0,9 	  
23:10 11.12.2019 	 0,5 	 1,21 	 1,23 	 9 	 13 	 2 	 987 	 -0,9 	  
23:00 11.12.2019 	 0,54 	 1,23 	 1,25 	 9 	 13 	 359 	 987 	 -1 	  
22:50 11.12.2019 	 0,58 	 1,21 	 1,23 	 7 	 10 	 3 	 987 	 -1,3 	  
22:40 11.12.2019 	 0,64 	 1,34 	 1,36 	 8 	 14 	 358 	 987 	 -1,4 	  
22:30 11.12.2019 	 0,7 	 1,29 	 1,31 	 9 	 13 	 358 	 987 	 -1,2 	  
22:20 11.12.2019 	 0,77 	 1,44 	 1,45 	 9 	 13 	 1 	 987 	 -1,2 	  
22:10 11.12.2019 	 0,85 	 1,54 	 1,56 	 9 	 12 	 360 	 987 	 -1,3 	  
22:00 11.12.2019 	 0,93 	 1,61 	 1,63 	 8 	 13 	 359 	 987 	 -1,2 	  
21:50 11.12.2019 	 1,02 	 1,7 	 1,72 	 8 	 12 	 0 	 987 	 -1,2 	  
21:40 11.12.2019 	 1,11 	 1,76 	 1,78 	 9 	 13 	 359 	 987 	 -1,1 	  
21:30 11.12.2019 	 1,21 	 1,9 	 1,92 	 8 	 11 	 358 	 987 	 -1,2 	  
21:20 11.12.2019 	 1,31 	 1,99 	 2,01 	 8 	 12 	 357 	 987 	 -1,2 	  
21:10 11.12.2019 	 1,42 	 2,1 	 2,12 	 8 	 12 	 354 	 987 	 -1,1 	  
21:00 11.12.2019 	 1,52 	 2,24 	 2,26 	 8 	 12 	 352 	 987 	 -1,1 	  
20:50 11.12.2019 	 1,62 	 2,28 	 2,31 	 8 	 12 	 355 	 987 	 -1,2 	  
20:40 11.12.2019 	 1,73 	 2,46 	 2,48 	 7 	 12 	 353 	 987 	 -1,1 	  
20:30 11.12.2019 	 1,83 	 2,52 	 2,54 	 7 	 11 	 360 	 988 	 -1,1 	  
20:20 11.12.2019 	 1,94 	 2,64 	 2,66 	 6 	 9 	 2 	 988 	 -1,2 	  
20:10 11.12.2019 	 2,04 	 2,8 	 2,83 	 7 	 10 	 3 	 988 	 -1,2 	  
20:00 11.12.2019 	 2,14 	 2,8 	 2,83 	 8 	 13 	 4 	 988 	 -1,1 	  
19:50 11.12.2019 	 2,23 	 2,93 	 2,95 	 9 	 14 	 0 	 988 	 -0,9 	  
19:40 11.12.2019 	 2,33 	 3,11 	 3,13 	 9 	 14 	 358 	 988 	 -1,1 	  
19:30 11.12.2019 	 2,41 	 3,12 	 3,15 	 9 	 13 	 0 	 988 	 -1,2 	  
19:20 11.12.2019 	 2,5 	 3,22 	 3,24 	 9 	 13 	 2 	 988 	 -1,2 	  
19:10 11.12.2019 	 2,57 	 3,31 	 3,33 	 7 	 12 	 4 	 988 	 -1,2 	  
19:00 11.12.2019 	 2,64 	 3,36 	 3,39 	 7 	 12 	 3 	 988 	 -1,2 	  
18:50 11.12.2019 	 2,7 	 3,43 	 3,45 	 7 	 10 	 2 	 988 	 -1,3 	  
18:40 11.12.2019 	 2,76 	 3,48 	 3,5 	 7 	 11 	 4 	 988 	 -1,2 	  
18:30 11.12.2019 	 2,81 	 3,56 	 3,58 	 8 	 14 	 3 	 988 	 -1,1 	  
18:20 11.12.2019 	 2,86 	 3,6 	 3,62 	 7 	 12 	 1 	 988 	 -1,2 	  
18:10 11.12.2019 	 2,89 	 3,54 	 3,56 	 8 	 12 	 359 	 988 	 -1,3 	  
18:00 11.12.2019 	 2,92 	 3,64 	 3,66 	 7 	 12 	 357 	 988 	 -1,3 	  
17:50 11.12.2019 	 2,94 	 3,66 	 3,68 	 8 	 12 	 1 	 988 	 -1,4 	  
17:40 11.12.2019 	 2,95 	 3,6 	 3,63 	 8 	 12 	 354 	 988 	 -1,3 	  
17:30 11.12.2019 	 2,95 	 3,62 	 3,65 	 8 	 14 	 348 	 988 	 -1,2 	  
17:20 11.12.2019 	 2,94 	 3,65 	 3,68 	 8 	 12 	 350 	 988 	 -1,4 	  
17:10 11.12.2019 	 2,94 	 3,55 	 3,57 	 7 	 12 	 349 	 988 	 -1,2 	  
17:00 11.12.2019 	 2,91 	 3,59 	 3,61 	 7 	 13 	 351 	 988 	 -1,3 	  
16:50 11.12.2019 	 2,88 	 3,59 	 3,62 	 8 	 13 	 355 	 989 	 -1,3 	  
16:40 11.12.2019 	 2,84 	 3,49 	 3,51 	 7 	 12 	 353 	 988 	 -1,2 	  
16:30 11.12.2019 	 2,79 	 3,44 	 3,46 	 8 	 13 	 357 	 988 	 -1,2 	  
16:20 11.12.2019 	 2,74 	 3,41 	 3,44 	 9 	 14 	 359 	 988 	 -1,1 	  
16:10 11.12.2019 	 2,68 	 3,31 	 3,34 	 9 	 14 	 360 	 989 	 -1 	  
16:00 11.12.2019 	 2,61 	 3,26 	 3,28 	 9 	 14 	 357 	 989 	 -1,1 	  
15:50 11.12.2019 	 2,54 	 3,13 	 3,16 	 8 	 15 	 356 	 988 	 -1 	  
15:40 11.12.2019 	 2,46 	 3,07 	 3,1 	 8 	 14 	 353 	 989 	 -0,9 	  
15:30 11.12.2019 	 2,37 	 2,99 	 3,02 	 9 	 15 	 351 	 989 	 -0,9 	  
15:20 11.12.2019 	 2,28 	 2,84 	 2,87 	 9 	 15 	 346 	 988 	 -1 	  
15:10 11.12.2019 	 2,18 	 2,8 	 2,82 	 9 	 16 	 348 	 988 	 -0,9 	  
15:00 11.12.2019 	 2,09 	 2,67 	 2,69 	 10 	 17 	 347 	 988 	 -0,9 	  
14:50 11.12.2019 	 1,98 	 2,6 	 2,62 	 9 	 16 	 345 	 988 	 -1 	  
14:40 11.12.2019 	 1,88 	 2,48 	 2,5 	 10 	 16 	 343 	 988 	 -0,9 	  
14:30 11.12.2019 	 1,78 	 2,42 	 2,44 	 10 	 16 	 346 	 988 	 -0,9 	  
14:20 11.12.2019 	 1,67 	 2,29 	 2,31 	 10 	 15 	 342 	 988 	 -0,9 	  
14:10 11.12.2019 	 1,57 	 2,13 	 2,15 	 10 	 15 	 340 	 988 	 -0,9 	  
14:00 11.12.2019 	 1,46 	 2,08 	 2,1 	 10 	 16 	 343 	 988 	 -0,9 	  
13:50 11.12.2019 	 1,36 	 1,91 	 1,93 	 10 	 16 	 342 	 988 	 -0,9 	  
13:40 11.12.2019 	 1,26 	 1,91 	 1,93 	 9 	 16 	 341 	 988 	 -0,9 	  
13:30 11.12.2019 	 1,17 	 1,82 	 1,84 	 10 	 17 	 340 	 988 	 -0,9 	  
13:20 11.12.2019 	 1,07 	 1,63 	 1,65 	 10 	 16 	 338 	 988 	 -0,8 	  
13:10 11.12.2019 	 0,99 	 1,64 	 1,66 	 10 	 17 	 342 	 988 	 -0,8 	  
13:00 11.12.2019 	 0,91 	 1,55 	 1,56 	 11 	 17 	 341 	 988 	 -0,8 	  
12:50 11.12.2019 	 0,84 	 1,48 	 1,49 	 11 	 17 	 344 	 987 	 -0,7 	  
12:40 11.12.2019 	 0,77 	 1,45 	 1,47 	 11 	 17 	 343 	 987 	 -0,5 	  
12:30 11.12.2019 	 0,71 	 1,32 	 1,34 	 11 	 18 	 344 	 987 	 -0,5 	  
12:20 11.12.2019 	 0,66 	 1,37 	 1,39 	 11 	 17 	 342 	 987 	 -0,5 	  
12:10 11.12.2019 	 0,62 	 1,25 	 1,27 	 11 	 19 	 344 	 987 	 -0,5 	  
12:00 11.12.2019 	 0,59 	 1,28 	 1,3 	 10 	 19 	 348 	 987 	 -0,4 	  
11:50 11.12.2019 	 0,57 	 1,2 	 1,21 	 12 	 19 	 349 	 987 	 -0,5 	  
11:40 11.12.2019 	 0,55 	 1,24 	 1,25 	 12 	 20 	 351 	 986 	 -0,5 	  
11:30 11.12.2019 	 0,55 	 1,22 	 1,24 	 12 	 20 	 349 	 986 	 -0,6 	  
11:20 11.12.2019 	 0,55 	 1,2 	 1,22 	 13 	 19 	 348 	 986 	 -0,6 	  
11:10 11.12.2019 	 0,57 	 1,25 	 1,27 	 12 	 20 	 343 	 986 	 -0,5 	  
11:00 11.12.2019 	 0,6 	 1,27 	 1,29 	 12 	 20 	 344 	 986 	 -0,3 	  
10:50 11.12.2019 	 0,63 	 1,33 	 1,35 	 12 	 20 	 345 	 986 	 -0,3 	  
10:40 11.12.2019 	 0,68 	 1,34 	 1,36 	 13 	 21 	 348 	 986 	 -0 	  
10:30 11.12.2019 	 0,73 	 1,37 	 1,39 	 14 	 24 	 346 	 985 	 -0,3 	  
10:20 11.12.2019 	 0,79 	 1,45 	 1,47 	 12 	 21 	 345 	 985 	 -0,2 	  
10:10 11.12.2019 	 0,86 	 1,56 	 1,58 	 13 	 23 	 350 	 985 	 -0,4 	  
10:00 11.12.2019 	 0,94 	 1,59 	 1,61 	 12 	 19 	 351 	 985 	 -0,4 	  
09:50 11.12.2019 	 1,02 	 1,7 	 1,71 	 11 	 22 	 349 	 985 	 -0,4 	  
09:40 11.12.2019 	 1,1 	 1,77 	 1,78 	 13 	 23 	 345 	 985 	 -0,3 	  
09:30 11.12.2019 	 1,19 	 1,78 	 1,8 	 14 	 22 	 341 	 984 	 -0,2 	  
09:20 11.12.2019 	 1,29 	 1,99 	 2,01 	 13 	 20 	 342 	 984 	 -0,1 	  
09:10 11.12.2019 	 1,39 	 2,07 	 2,09 	 15 	 24 	 340 	 984 	 -0,3 	  
09:00 11.12.2019 	 1,5 	 2,12 	 2,14 	 13 	 27 	 342 	 984 	 -0,3 	  
08:50 11.12.2019 	 1,6 	 2,3 	 2,32 	 14 	 23 	 344 	 984 	 -0,1 	  
08:40 11.12.2019 	 1,7 	 2,31 	 2,33 	 13 	 20 	 337 	 984 	 -0,4 	  
08:30 11.12.2019 	 1,81 	 2,47 	 2,49 	 13 	 20 	 338 	 984 	 -0,3 	  
08:20 11.12.2019 	 1,91 	 2,57 	 2,6 	 14 	 23 	 334 	 984 	 -0,3 	  
08:10 11.12.2019 	 2,02 	 2,69 	 2,72 	 14 	 23 	 333 	 984 	 -0,4 	  
08:00 11.12.2019 	 2,13 	 2,81 	 2,83 	 14 	 23 	 332 	 984 	 -0,3 	  
07:50 11.12.2019 	 2,22 	 2,9 	 2,92 	 13 	 24 	 332 	 984 	 -0,3 	  
07:40 11.12.2019 	 2,33 	 2,97 	 3 	 12 	 20 	 339 	 984 	 -0,2 	  
07:30 11.12.2019 	 2,42 	 3,05 	 3,08 	 12 	 23 	 337 	 984 	 -0,2 	  
07:20 11.12.2019 	 2,51 	 3,17 	 3,19 	 12 	 20 	 337 	 984 	 -0,1 	  
07:10 11.12.2019 	 2,6 	 3,25 	 3,27 	 12 	 22 	 341 	 984 	 -0,1 	  
07:00 11.12.2019 	 2,68 	 3,29 	 3,32 	 13 	 21 	 339 	 984 	 -0 	  
06:50 11.12.2019 	 2,75 	 3,39 	 3,41 	 12 	 20 	 343 	 984 	 -0,1 	  
06:40 11.12.2019 	 2,82 	 3,5 	 3,52 	 12 	 21 	 342 	 984 	 -0,1 	  
06:30 11.12.2019 	 2,89 	 3,48 	 3,51 	 12 	 24 	 339 	 983 	 -0,1 	  
06:20 11.12.2019 	 2,94 	 3,57 	 3,6 	 13 	 25 	 339 	 983 	 -0,1 	  
06:10 11.12.2019 	 2,99 	 3,65 	 3,68 	 13 	 23 	 338 	 983 	 -0,2 	  
06:00 11.12.2019 	 3,03 	 3,63 	 3,66 	 12 	 20 	 340 	 983 	 -0,1 	  
05:50 11.12.2019 	 3,06 	 3,71 	 3,73 	 11 	 20 	 338 	 983 	 -0,2 	  
05:40 11.12.2019 	 3,09 	 3,7 	 3,72 	 12 	 24 	 343 	 983 	 -0,2 	  
05:30 11.12.2019 	 3,11 	 3,77 	 3,8 	 12 	 20 	 337 	 982 	 -0,1 	  
05:20 11.12.2019 	 3,12 	 3,75 	 3,78 	 12 	 20 	 344 	 982 	 -0,1 	  
05:10 11.12.2019 	 3,12 	 3,7 	 3,73 	 13 	 22 	 339 	 982 	 -0,2 	  
05:00 11.12.2019 	 3,11 	 3,68 	 3,7 	 13 	 24 	 339 	 982 	 -0,2 	  
04:50 11.12.2019 	 3,1 	 3,74 	 3,76 	 12 	 22 	 340 	 982 	 -0,2 	  
04:40 11.12.2019 	 3,06 	 3,65 	 3,67 	 12 	 25 	 339 	 982 	 -0,1 	  
04:30 11.12.2019 	 3,03 	 3,58 	 3,61 	 12 	 20 	 339 	 981 	 -0,1 	  
04:20 11.12.2019 	 2,99 	 3,59 	 3,62 	 12 	 21 	 337 	 981 	 -0,2 	  
04:10 11.12.2019 	 2,94 	 3,47 	 3,5 	 13 	 23 	 338 	 981 	 -0 	  
04:00 11.12.2019 	 2,89 	 3,44 	 3,47 	 11 	 21 	 341 	 981 	 -0,1 	  
03:50 11.12.2019 	 2,82 	 3,4 	 3,43 	 12 	 22 	 340 	 981 	 -0,1 	  
03:40 11.12.2019 	 2,74 	 3,33 	 3,36 	 12 	 22 	 341 	 981 	 -0,2 	  
03:30 11.12.2019 	 2,66 	 3,25 	 3,28 	 13 	 23 	 342 	 980 	 -0,2 	  
03:20 11.12.2019 	 2,58 	 3,1 	 3,13 	 13 	 25 	 342 	 980 	 -0,3 	  
03:10 11.12.2019 	 2,49 	 3,03 	 3,06 	 14 	 26 	 339 	 980 	 -0,2 	  
03:00 11.12.2019 	 2,4 	 2,92 	 2,94 	 13 	 23 	 344 	 980 	 -0,1 	  
02:50 11.12.2019 	 2,3 	 2,84 	 2,86 	 14 	 23 	 343 	 980 	 -0,3 	  
02:40 11.12.2019 	 2,19 	 2,75 	 2,78 	 14 	 23 	 337 	 979 	 -0,3 	  
02:30 11.12.2019 	 2,09 	 2,57 	 2,59 	 15 	 27 	 338 	 979 	 -0,4 	  
02:20 11.12.2019 	 1,98 	 2,54 	 2,56 	 15 	 25 	 339 	 979 	 -0,3 	  
